mysql> use axp2333;
No connection. Trying to reconnect...
Connection id:    83
Current database: *** NONE ***

Database changed
mysql> SELECT * FROM SCOUTING;
+------------+--------+-------+------------+---------------------+---------+-----------+----------+----------------------+----------------+------------------+-----------------+------------------------+---------------+--------------------+
| gameId     | playId | nflId | pff_role   | pff_positionLinedUp | pff_hit | pff_hurry | pff_sack | pff_beatenByDefender | pff_hitAllowed | pff_hurryAllowed | pff_sackAllowed | pff_nflIdBlockedPlayer | pff_blockType | pff_backFieldBlock |
| 2021090900 |   1368 | 38588 | Coverage   | RLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1368 | 41338 | Coverage   | SCBL                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1368 | 41915 | Pass Rush  | ROLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1368 | 42347 | Pass Route | LWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1368 | 42654 | Pass Block | RT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35454                  | PA            | 0                  |
| 2021090900 |   1368 | 43293 | Pass Route | HB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1368 | 43424 | Pass       | QB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1368 | 46081 | Pass Rush  | NLT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1368 | 46119 | Pass Block | LG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | PA            | 0                  |
| 2021090900 |   1368 | 46132 | Coverage   | LCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1368 | 46206 | Pass Block | TE-L                | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 41915                  | PP            | 0                  |
| 2021090900 |   1368 | 47788 | Coverage   | RILB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1368 | 47873 | Pass Block | RG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 46081                  | PA            | 0                  |
| 2021090900 |   1368 | 47877 | Coverage   | RCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1368 | 47882 | Coverage   | FS                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1368 | 47911 | Pass Route | SRWR                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1368 | 52425 | Pass Route | RWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1368 | 52453 | Coverage   | LLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1368 | 52554 | Pass Block | C                   | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 46081                  | PT            | 0                  |
| 2021090900 |   1392 | 35441 | Pass Rush  | LE                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1392 | 35454 | Pass Rush  | LEO                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1392 | 37082 | Pass Block | LT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 41915                  | PP            | 0                  |
| 2021090900 |   1392 | 38588 | Coverage   | SCBiL               | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1392 | 40074 | Pass Rush  | LEO                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1392 | 41915 | Pass Rush  | ROLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1392 | 42347 | Pass Route | SLWR                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1392 | 42654 | Pass Block | RT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | CL            | 0                  |
| 2021090900 |   1392 | 43293 | Pass Route | RWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1392 | 43424 | Pass       | QB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1392 | 45532 | Pass Route | SRoWR               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1392 | 46081 | Pass Rush  | DRT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1392 | 46119 | Pass Block | LG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 46081                  | PP            | 0                  |
| 2021090900 |   1392 | 46132 | Coverage   | SCBR                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1392 | 46150 | Pass Route | LWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1392 | 46206 | Pass Route | SRiWR               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1392 | 47788 | Coverage   | SCBoL               | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1392 | 47873 | Pass Block | RG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | PP            | 0                  |
| 2021090900 |   1392 | 47877 | Coverage   | RCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1392 | 47882 | Coverage   | LCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1392 | 52453 | Coverage   | FS                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1392 | 52554 | Pass Block | C                   | NA      | NA        | NA       | 1                    | 0              | 0                | 0               | 40074                  | PP            | 0                  |
| 2021090900 |   1425 | 35441 | Pass Rush  | LE                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1425 | 35454 | Coverage   | LOLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1425 | 37082 | Pass Block | LT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | NA                     | NB            | 0                  |
| 2021090900 |   1425 | 38588 | Coverage   | MLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1425 | 40074 | Pass Rush  | DRT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1425 | 41915 | Coverage   | ROLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1425 | 42347 | Pass Route | SRWR                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1425 | 42654 | Pass Block | RT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | PA            | 0                  |
| 2021090900 |   1425 | 43293 | Pass Route | HB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1425 | 43424 | Pass       | QB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1425 | 45532 | Pass Route | TE-oL               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1425 | 46081 | Pass Rush  | NT                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1425 | 46119 | Pass Block | LG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 40074                  | PA            | 0                  |
| 2021090900 |   1425 | 46132 | Coverage   | LCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1425 | 46150 | Pass Route | RWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1425 | 46206 | Pass Route | TE-iL               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1425 | 47788 | Coverage   | RLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1425 | 47873 | Pass Block | RG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 46081                  | PA            | 0                  |
| 2021090900 |   1425 | 47877 | Coverage   | ROLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1425 | 47882 | Coverage   | SCBL                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1425 | 52453 | Coverage   | FS                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1425 | 52554 | Pass Block | C                   | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 40074                  | PA            | 0                  |
| 2021090900 |   1506 | 35441 | Pass Rush  | DLT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1506 | 35454 | Pass Rush  | LOLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1506 | 37082 | Pass Block | LT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 41915                  | PA            | 0                  |
| 2021090900 |   1506 | 38588 | Coverage   | LILB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1506 | 41338 | Coverage   | SCBL                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1506 | 41915 | Pass Rush  | ROLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1506 | 42654 | Pass Block | RT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | PA            | 0                  |
| 2021090900 |   1506 | 43293 | Pass Route | HB-L                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1506 | 43424 | Pass       | QB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1506 | 45532 | Pass Route | TE-R                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1506 | 46081 | Pass Rush  | NRT                 | 0       | 1         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1506 | 46119 | Pass Block | LG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35454                  | UP            | 0                  |
| 2021090900 |   1506 | 46132 | Coverage   | LCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1506 | 46150 | Pass Route | LWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1506 | 46277 | Pass Route | SRWR                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1506 | 47788 | Coverage   | RILB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1506 | 47873 | Pass Block | RG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | PT            | 0                  |
| 2021090900 |   1506 | 47877 | Coverage   | RCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1506 | 47882 | Coverage   | LLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1506 | 52425 | Pass Route | RWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1506 | 52453 | Coverage   | FSL                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1506 | 52554 | Pass Block | C                   | NA      | NA        | NA       | 0                    | 0              | 1                | 0               | 46081                  | PA            | 0                  |
| 2021090900 |   1563 | 35441 | Pass Rush  | LE                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1563 | 35454 | Pass Rush  | RE                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1563 | 37082 | Pass Block | LT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35454                  | PP            | 0                  |
| 2021090900 |   1563 | 38588 | Coverage   | ROLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1563 | 41338 | Coverage   | SCBoL               | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1563 | 41915 | Coverage   | LOLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1563 | 42347 | Pass Route | RWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1563 | 42654 | Pass Block | RT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | PP            | 0                  |
| 2021090900 |   1563 | 43293 | Pass Block | HB-L                | NA      | NA        | NA       | 1                    | 0              | 0                | 0               | 47788                  | PU            | 1                  |
| 2021090900 |   1563 | 43424 | Pass       | QB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1563 | 46081 | Pass Rush  | NT                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1563 | 46119 | Pass Block | LG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35454                  | SW            | 0                  |
| 2021090900 |   1563 | 46132 | Coverage   | LCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1563 | 46150 | Pass Route | LWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1563 | 46206 | Pass Route | SRoWR               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1563 | 47788 | Pass Rush  | MLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1563 | 47873 | Pass Block | RG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | SW            | 0                  |
| 2021090900 |   1563 | 47877 | Coverage   | RCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1563 | 47882 | Pass Rush  | SCBiL               | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1563 | 52425 | Pass Route | SRiWR               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1563 | 52453 | Coverage   | FS                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1563 | 52554 | Pass Block | C                   | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 46081                  | PP            | 0                  |
| 2021090900 |   1587 | 35441 | Pass Rush  | DLT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1587 | 35454 | Pass Rush  | RE                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1587 | 37082 | Pass Block | LT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 38588                  | PP            | 0                  |
| 2021090900 |   1587 | 38588 | Pass Rush  | ROLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1587 | 41338 | Coverage   | SCBoR               | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1587 | 41915 | Pass Rush  | LOLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1587 | 42347 | Pass Route | SLoWR               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1587 | 42654 | Pass Block | RT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 41915                  | PP            | 0                  |
| 2021090900 |   1587 | 43293 | Pass Block | HB-R                | NA      | NA        | NA       | 0                    | 0              | 1                | 0               | 47788                  | PU            | 1                  |
| 2021090900 |   1587 | 43424 | Pass       | QB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1587 | 46081 | Pass Rush  | NT                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1587 | 46119 | Pass Block | LG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 47788                  | PT            | 0                  |
| 2021090900 |   1587 | 46132 | Coverage   | SCBiR               | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1587 | 46150 | Pass Route | LWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1587 | 46206 | Pass Route | RWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1587 | 47788 | Pass Rush  | RILB                | 0       | 1         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1587 | 47873 | Pass Block | RG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | SW            | 0                  |
| 2021090900 |   1587 | 47877 | Coverage   | RCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1587 | 47882 | Coverage   | LCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1587 | 52425 | Pass Route | SLiWR               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1587 | 52453 | Coverage   | FS                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1587 | 52554 | Pass Block | C                   | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | PP            | 0                  |
| 2021090900 |   1687 | 37082 | Pass Block | LT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 40074                  | PT            | 0                  |
| 2021090900 |   1687 | 38588 | Coverage   | RILB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1687 | 40074 | Pass Rush  | DRT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1687 | 41338 | Coverage   | SCBL                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1687 | 41915 | Pass Rush  | LOLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1687 | 42560 | Pass Rush  | NLT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1687 | 42654 | Pass Block | RT                  | NA      | NA        | NA       | 1                    | 0              | 0                | 0               | 41915                  | PP            | 0                  |
| 2021090900 |   1687 | 43293 | Pass Route | HB-R                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1687 | 43424 | Pass       | QB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1687 | 45532 | Pass Route | TE-L                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1687 | 46119 | Pass Block | LG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 40074                  | PP            | 0                  |
| 2021090900 |   1687 | 46132 | Coverage   | LCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1687 | 46150 | Pass Route | RWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1687 | 46277 | Pass Route | SRWR                | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1687 | 47788 | Coverage   | LLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1687 | 47873 | Pass Block | RG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 42560                  | PP            | 0                  |
| 2021090900 |   1687 | 47877 | Coverage   | RCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1687 | 47882 | Pass Rush  | RLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1687 | 47890 | Pass Rush  | REO                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1687 | 52425 | Pass Route | LWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1687 | 52453 | Coverage   | FS                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1687 | 52554 | Pass Block | C                   | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 42560                  | PT            | 0                  |
| 2021090900 |   1726 | 35441 | Pass Rush  | REO                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1726 | 37082 | Pass Block | LT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | PT            | 0                  |
| 2021090900 |   1726 | 38588 | Pass Rush  | RILB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1726 | 41338 | Pass Rush  | SCBoL               | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1726 | 41915 | Pass Rush  | LOLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1726 | 42347 | Pass Route | SRoWR               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1726 | 42654 | Pass Block | RT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 41915                  | PP            | 0                  |
| 2021090900 |   1726 | 43293 | Pass Block | HB-L                | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 38588                  | PU            | 1                  |
| 2021090900 |   1726 | 43424 | Pass       | QB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1726 | 45532 | Pass Route | LWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1726 | 46081 | Pass Rush  | NT                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1726 | 46119 | Pass Block | LG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | PP            | 0                  |
| 2021090900 |   1726 | 46132 | Coverage   | LCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1726 | 46150 | Pass Route | RWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1726 | 46277 | Pass Route | SRiWR               | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1726 | 47788 | Coverage   | LILB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1726 | 47873 | Pass Block | RG                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 47788                  | PT            | 0                  |
| 2021090900 |   1726 | 47877 | Coverage   | SCBiL               | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1726 | 47882 | Coverage   | RCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1726 | 52453 | Coverage   | FS                  | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1726 | 52554 | Pass Block | C                   | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 46081                  | PP            | 0                  |
| 2021090900 |   1726 | 53461 | Pass Rush  | ROLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1776 | 35441 | Pass Rush  | DRT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1776 | 37082 | Pass Block | LT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 35441                  | PP            | 0                  |
| 2021090900 |   1776 | 38588 | Pass Rush  | RLB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1776 | 41338 | Coverage   | LCB                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1776 | 41915 | Pass Rush  | LOLB                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1776 | 42347 | Pass Route | LWR                 | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1776 | 42654 | Pass Block | RT                  | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 41915                  | PP            | 0                  |
| 2021090900 |   1776 | 43293 | Pass Block | HB-R                | NA      | NA        | NA       | 0                    | 0              | 0                | 0               | 52453                  | PU            | 1                  |
| 2021090900 |   1776 | 43424 | Pass       | QB                  | NA      | NA        | NA       | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1776 | 46081 | Pass Rush  | DLT                 | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
| 2021090900 |   1776 | 46119 | Pass Block | LG                  | NA      | NA        | NA       | 1                    | 0              | 0                | 0               | 35441                  | PT            | 0                  |
| 2021090900 |   1776 | 46132 | Coverage   | SCBL                | 0       | 0         | 0        | NA                   | NA             | NA               | NA              | NA                     | NA            | NA                 |
